Round,item,id,main_slogan,secondary_slogan,Figuration,Label,Frame1,Frame2,comments
2,53_1975_30_BaekHwa_Baekhwa_001,53,흐뭇한 情이 오가는 곳에 백화수복 EN: [You will find] Baekhwa Subok where warm affection lies,NA,Personification,WOMAN FOR SOFTNESS,WOMAN,,
1,263_2006_20.1_BoHae_Yipsejoo_006,263,공공의 적에게는 잎새주가 약이다! EN: Yipsejoo is the cure for the common enemy!,안주발과 술자리를 할때는 부드럽게 잘 넘어가는 잎새주를 시켜라. 안주 피해를 줄일 수 있는 유일한 방법이다 EN: When you go out for snacks and drinks make sure you order Yipsejoo that goes down smoothly. It's the only way to avoid the trap of side dishes.,Personification,WOMAN FOR SOFTNESS,WOMAN,,is the enemy the hangover?
3,279_2000_23_JinRo_Chamjinisulro_001,279,함께 나눌게요! EN: I'll share!,나누는 깨끗함. 참真이슬露. EN: A sharing cleanliness (clarity). Chamisul.,Personification,WOMAN FOR SOFTNESS,WOMAN,,
3,279_2000_23_JinRo_Chamjinisulro_001,279,함께 나눌게요! EN: I'll share!,나누는 깨끗함. 참真이슬露. EN: A sharing cleanliness (clarity). Chamisul.,Personification,WOMAN FOR SOFTNESS,WOMAN,,(it looks like there is a plant behind her?)
8,255_2004_21_BoHae_Yipsejoo_002,255,"지금까지 그냥 물로 만든 소주를 드셨다면 이곳 남도에선 노령산맥 청정지역 지하 253m 천연암반수로 만든 잎새주를 드셔 보세요 EN: If you've only had soju made with plain water up until now, try Yipsejoo here in Nando. It's made with bedrock water 235m below the surface at the clean zones of the Noryeong mountain ranges",Maechui - the Aroma of the Morning Calm EN: Maechui - the Aroma of the Morning Calm,Metonymy_nature,WOMAN FOR CLEANLINESS,WOMAN,,
3,279_2000_23_JinRo_Chamjinisulro_001,279,함께 나눌게요! EN: I'll share!,나누는 깨끗함. 참真이슬露. EN: A sharing cleanliness (clarity). Chamisul.,Personification,WOMAN FOR CLEANLINESS,WOMAN,,Sharing evokes friendship
4,354_2005_19.5_ChoongBuk_Siwon Soju_012,354,부드러운 맛! 새로워진 시원소주 EN: A smooth taste! A new Siwon Soju,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
5,512_2015_13.5_MuHak_Good Day Colour_002,512,"순~하게 색다르게 즐겨라! EN: Enjoy it lightly, enjoy it differently!",좋은데이 컬러시리즈 EN: Good Day Colour series,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
6,182_1995_35_AnDong_Andong Soju_001,182,우리쌀 100% 순곡주 EN: Pure grain soju made 100% from domestic rice,45도에 이어 순하고 부드러운 35도 탄생! EN: From 45 degrees [soju] to the birth of a soft and smooth 35 degrees [soju]!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
7,241_2006_20_Lotte_Chumchurum _001,241,"그래, 이 맛이다! 소주의 부드러움이란 EN: That's it, that's the flavour! What the softness of soju is (meant to be).",19+A108:E108.5도라 부드럽다. 회전파동공법이라 부드럽다. 알칼리환원水라 부드럽다 EN: It's smooth because it's 19.5 degrees. It's smooth because it's [made using] a rotational vibration method. It's smooth because it's [made using] alkaline reduced water.,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
8,255_2004_21_BoHae_Yipsejoo_002,255,"지금까지 그냥 물로 만든 소주를 드셨다면 이곳 남도에선 노령산맥 청정지역 지하 253m 천연암반수로 만든 잎새주를 드셔 보세요 EN: If you've only had soju made with plain water up until now, try Yipsejoo here in Nando. It's made with bedrock water 235m below the surface at the clean zones of the Noryeong mountain ranges",Maechui - the Aroma of the Morning Calm EN: Maechui - the Aroma of the Morning Calm,Metonymy_nature,WOMAN FOR CLEANLINESS,WOMAN,,
9,257_2004_21_BoHae_Yipsejoo_004,257,水준이 다르다 21도 잎새주 EN: 21 degrees Yipsejoo. The standard (quality of water) is different,"단풍나무수액을 함유한 싱그러운 소주, 잎새주 EN: Yipsejoo, a refreshing soju that contains maple tree sap",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
10,260_2006_20.1_BoHae_Yipsejoo_003,260,2006년 새로운 잎새가 피었다 EN: A new leaf has been turned in 2006,"자연의 싱그러움을 담은 메이플 소주, 잎새주 오늘부터 더 싱그러운 잎새주와 만나세요 EN: Yipsejoo, maple soju infused with the freshness of nature. From today onwards meet the new fresher Yipsejoo",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
2,274_2008_19.5_BoHae_Yipsejoo_006,274,"한지민은 잎새같다 한잔을 마셔도 잎새주다 EN: Han Jimin is like a leaf, even if she only drinks one glass it has to be Yipsejoo",유기농 메이플시럽으로 깨끗하게! 19.5도로 가볍게! EN: Organic maple syrup makes it clean! 19.5 degrees makes it light!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
5,296_2004_21_JinRo_Chamjinisulro_005,296,"고마워라는 말, 괜히 쑥스럽죠? 그냥 소주한잔 할까?라고 말해보세요 EN: For some reason you feel shy saying 'Thank you', right? Try saying 'Should we have a glass of soju?' instead",소주가 있다! 참이슬이 있다! EN: There's soju! There's Chamisul!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
10,340_2009_20.1_JinRo_Chamjinisul_005,340,마음까지 Fresh EN: Fresh to the heart,깨끗하고 깔끔한 소주 EN: A clean and smooth soju.,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
2,349_2005_19.5_ChoongBuk_Siwon Soju_007,349,아스파라긴이 아침까지 깨끗하게 - 시원한 원샷! EN: Asparagin keeps things clean until the next morning - take a refreshing shot!,"깨끗한 소주 시원소주 EN: Clean soju, Siwon soju.",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
4,354_2005_19.5_ChoongBuk_Siwon Soju_012,354,부드러운 맛! 새로워진 시원소주 EN: A smooth taste! A new Siwon Soju,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
6,368_2008_19.5_ChoongBuk_Cool Cheongpung_002,368,우리고장 충북의 대표소주는 시원한 청풍입니다. EN: Our (Chungbuk's) staple representative soju is Cool Cheongpung,초정리 250m 천연암반수로 만든 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using 250m deep bedrock water from Chojeong-ri,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
7,372_2010_19_DaeSun_C1_001,372,진짜 진짜 좋아해! EN: I really really like (it)!,예슬소주 주세요! EN: Give me Yeseul's soju!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
7,572_2011_19.5_JinRo_Chamisul Fresh_001,572,깨끗해야 소주다. EN: It's got to be clean to be soju.,깨끗한 참이슬. EN: Clean Chamisul.,Personification,WOMAN FOR CLEANLINESS,WOMAN,,What is the background supposed to be?
10,617_2016_16.9_JinRo_Chamisul 16.9_001,617,대한민국이 즐기는 16.9 EN: The 16.9 that the Republic of Korea is enjoying.,부산 최초공개. 참이슬 콜? EN: Revealed in Busan for the first time! Chamisul call?,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
2,656_2010_19.5_ChoongBuk_Cool Cheongpung_001,656,"소주말고 시원주세요! EN: Don't give me soju, give me Cool (Cheongpung)!",초정 천연암반수로 만든 부드럽고 깨끗한 소주 충북인의 소주는 시원한청풍입니다 EN: Smooth and clean soju brewed using natural spring water from Chojung. Cool Cheongpung is the soju for Chungbuk people,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
4,669_2015_19.5_ChoongBuk_Cool Cheongpung_005,669,천연암반수! 부드러움의 차이 EN: Natural spring water! (Taste) the difference in smoothness,초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Personification,WOMAN FOR CLEANLINESS,WOMAN,,big bottle in comparison to female model - interesting how she is leaning on the bottle for support
5,670_2016_19.5_ChoongBuk_Cool Cheongpung_001,670,천연암반수 시원한청풍 EN: Cool Cheongpung (with) natural spring water,초정 천연암반수로 만든 부드럽고 깨끗한 소주 EN: Smooth and clean soju brewed using natural spring water from Chojung,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
6,682_2018_19.5_ChoongBuk_Cool Cheongpung_002,682,더 깨끗한 100% 천연암반수 EN: 100% natural spring water that (tastes) cleaner,초정 천연암반수로 만든 부드럽고 깨끗한 소주 충북의 대표소주 EN: Chungbuk's representative soju. Smooth and clean soju brewed using natural spring water from Chojung,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
7,697_2011_19.5_GeumBok_Charm Soju_003,697,"와인마스터 블렌딩 참라이트! EN: Master of Wine blended, Charm Light!","냉각숙성 증류원액 블렌딩 맛있는 참! EN: Cold-aged distilled liquor blending, delicious Charm Soju!",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
9,720_2020_16.9_DaeSun_Daesun_012,720,새해복 많이 받으세요 EN: Have a happy new year,"대선주조에 보내주시는 고객 여러분의 따뜻한 성원에 진심으로 감사의 말씀을 드립니다. EN: To all our customers, thank you for all the support you have given Daesun distillery",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
3,768_2020_16.9_JinRo_Chamisul Fesh_004,768,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
4,769_2020_16.9_JinRo_Chamisul Fesh_005,769,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
7,781_2021_16.5_JinRo_Chamisul Fesh_001,781,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
8,787_2021_16.5_JinRo_Chamisul Fesh_007,787,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
9,788_2021_16.5_JinRo_Chamisul Fesh_008,788,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
10,797_2021_17.2_ChoongBuk_Cool Cheongpung_003,797,더 부드럽게 더 깨끗하게 EN: Smoother and cleaner,"충북대표소주 시원한청풍 EN: Chungbuk's representative soju, Cool Cheongpung",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
5,512_2015_13.5_MuHak_Good Day Colour_002,512,"순~하게 색다르게 즐겨라! EN: Enjoy it lightly, enjoy it differently!",좋은데이 컬러시리즈 EN: Good Day Colour series,Personification,WOMAN FOR FUN,WOMAN,,
5,512_2015_13.5_MuHak_Good Day Colour_002,512,"순~하게 색다르게 즐겨라! EN: Enjoy it lightly, enjoy it differently!",좋은데이 컬러시리즈 EN: Good Day Colour series,Personification,WOMAN FOR FUN,WOMAN,,
10,617_2016_16.9_JinRo_Chamisul 16.9_001,617,대한민국이 즐기는 16.9 EN: The 16.9 that the Republic of Korea is enjoying.,부산 최초공개. 참이슬 콜? EN: Revealed in Busan for the first time! Chamisul call?,Personification_text,WOMAN FOR KOREA,WOMAN,,
7,697_2011_19.5_GeumBok_Charm Soju_003,697,"와인마스터 블렌딩 참라이트! EN: Master of Wine blended, Charm Light!","냉각숙성 증류원액 블렌딩 맛있는 참! EN: Cold-aged distilled liquor blending, delicious Charm Soju!",Personification,WOMAN FOR CLEANLINESS,WOMAN,,
2,274_2008_19.5_BoHae_Yipsejoo_006,274,"한지민은 잎새같다 한잔을 마셔도 잎새주다 EN: Han Jimin is like a leaf, even if she only drinks one glass it has to be Yipsejoo",유기농 메이플시럽으로 깨끗하게! 19.5도로 가볍게! EN: Organic maple syrup makes it clean! 19.5 degrees makes it light!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
2,349_2005_19.5_ChoongBuk_Siwon Soju_007,349,아스파라긴이 아침까지 깨끗하게 - 시원한 원샷! EN: Asparagin keeps things clean until the next morning - take a refreshing shot!,"깨끗한 소주 시원소주 EN: Clean soju, Siwon soju.",Personification,WOMAN FOR CLEANLINESS,WOMAN,,INDIRECT REFERENCE TO LACK OF HANGOVER
1,640_2017_17.2_JinRo_Chamisul Fesh_002,640,깨끗한 이슬 먹자 . EN: Let's have [eat] clean [clear] dew.,NA,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
10,721_2021_16.9_DaeSun_Diamond_001,721,다이아몬드 EN: Diamond,FOR YOUR SHINING LIFE EN: FOR YOUR SHINING LIFE,Personification,WOMAN FOR CLEANLINESS,WOMAN,,"Although diamonds come from nature, I've put it under ""other"" because the connotations are not those of being natural, but premium and pure"
7,743_2020_16.9_MuHak_Cheongchun & Good Day_001,743,이 맛에 산다! 브라보 청춘! EN: We live for this taste! Bravo Cheongchun!,당이 없어 다음날이 깻끗하다! 딱! 무가당 소주! EN: Without sugar so you'll feel fresh the next day! Just that! Soju with no added sugar!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,"The name of this soju literally means ""youth"". With the retro branding and the ""bravo"", it's like if you drink this soju you go back to your youth."
9,744_2020_16.9_MuHak_Cheongchun & Good Day_003,745,브라보 청춘! EN: Bravo Cheongchun!,더 이상 소주에 당은 없다! 無가당 소주!  EN: There's no such thing as sugar in soju anymore! Soju with no added sugar!,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
3,659_2012_19.5_ChoongBuk_Cool Cheongpung_001,659,"청풍명월 제천 사람이라 시원만 마셔요! EN: I'm from Jecheon, where the wind is cool and the moon is bright, so I only drink Cool (Cheongpung)!",초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Personification,WOMAN FOR SOFTNESS,WOMAN,,
3,483_2014_18.6_Lotte_Chumchurum_002,483,추운겨울이 처음으로 부드러워진다 EN: The first time the harsh winter has softened,100% 천연암반수로 만든 부드러운 소주 EN: Smooth soju made from 100% natural spring water,Personification,WOMAN FOR SOFTNESS,WOMAN,,Are there any attributes associated to the seasons? Why some sojus are linked to autumn and others to winter? Is it just because they are cool months with rains/snow? Or is that these are strong sojus that people drink only when it's cold outside (as opposed to modern sojus which seem to be more associated to spring and summer)?
1,640_2017_17.2_JinRo_Chamisul Fesh_002,640,깨끗한 이슬 먹자 . EN: Let's have [eat] clean [clear] dew.,NA,Personification,WOMAN FOR SOFTNESS,WOMAN,,
7,697_2011_19.5_GeumBok_Charm Soju_003,697,"와인마스터 블렌딩 참라이트! EN: Master of Wine blended, Charm Light!","냉각숙성 증류원액 블렌딩 맛있는 참! EN: Cold-aged distilled liquor blending, delicious Charm Soju!",Personification,WOMAN FOR SOPHISTICATION,WOMAN,,
9,339_2009_20.1_JinRo_Chamjinisul_004,339,"소주가 최고다, 참이슬이 힘이다. EN: Soju is the best, Chamisul is strength.",더 힘찬 대한민국을 위하여! EN: For a more spirited Republic of Korea!,Personification,WOMAN FOR KOREA,WOMAN,,"the advert reverses the traditional WOMAN FOR SOFTNESS metaphor // THE METONYMY IS MULTIMODAL: BEGINS IN THE VISUAL PART (FIST) AND IS ELABORATED IN THE VERBAL PART (""strenght"", ""spirited Korea"") LB: Yes, this one is interesting. Important to note here that this is a full strength soju (not a soft soju)."
10,443_2018_16.9_DaeSun_Daesun_014,443,Merry Christmas EN: Merry Christmas,NA,Personification,WOMAN FOR CLEANLINESS,WOMAN,,
3,736_2020_21_Mackis_Linn 21_006,736,노랑 뚜껑 주세요 EN: Give me the [soju with the] yellow cap please.,BARLEY SOJU EN: BARLEY SOJU,Metonymy_nature_background,YELLOW FOR BARLEY,YELLOW,COLOUR,
9,15_1966_30_BoBae_Bobae_001,15,高級燒酎는 맛과 향기가 좋아야 합니다 EN: High quality soju needs to taste and smell good,寶盃燒酎의 맛은 寶盃만의 作品입니다 EN: The taste of Bobae soju is one that can only be created by Bobae,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,"not sure what is on the top left corner // there's some primary metaphor going on with the thickness and size of the strokes, but we don't have to annotate it here"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
